Sexo;Sección;Nacionalidad;Total
Ambos Sexos;3300401006;Bulgaria;0
Ambos Sexos;3300401006;Francia;0
Ambos Sexos;3300401006;Italia;2
Ambos Sexos;3300401006;Polonia;0
Ambos Sexos;3300401006;Portugal;1
Ambos Sexos;3300401006;Rumanía;9
Ambos Sexos;3300401006;Total Resto de Europa;5
Ambos Sexos;3300401006;Reino Unido;1
Ambos Sexos;3300401006;Rusia;0
Ambos Sexos;3300401006;Ucrania;0
Ambos Sexos;3300401006;Total África;13
Ambos Sexos;3300401006;Argelia;2
Ambos Sexos;3300401006;Marruecos;1
Ambos Sexos;3300401006;Nigeria;0
Ambos Sexos;3300401006;Senegal;10
Ambos Sexos;3300401006;Total América;49
Ambos Sexos;3300401006;Argentina;0
Ambos Sexos;3300401006;Bolivia;0
Ambos Sexos;3300401006;Brasil;5
Ambos Sexos;3300401006;Chile;0
Ambos Sexos;3300401006;Colombia;10
Ambos Sexos;3300401006;Cuba;3
Ambos Sexos;3300401006;Ecuador;1
Ambos Sexos;3300401006;Paraguay;1
Ambos Sexos;3300401006;Perú;19
Ambos Sexos;3300401006;República Dominicana;3
Ambos Sexos;3300401006;Uruguay;0
Ambos Sexos;3300401006;Venezuela;5
Ambos Sexos;3300401006;Total Asia;22
Ambos Sexos;3300401006;China;12
Ambos Sexos;3300401006;Pakistán;4
Ambos Sexos;3300401006;Oceanía y Apátridas;0
Ambos Sexos;3300401007;Total Población;1.555
Ambos Sexos;3300401007;Españoles;1.491
Ambos Sexos;3300401007;Total Extranjeros;64
Ambos Sexos;3300401007;Total Unión Europea;10
Ambos Sexos;3300401007;Alemania;0
Ambos Sexos;3300401007;Bulgaria;0
Ambos Sexos;3300401007;Francia;0
Ambos Sexos;3300401007;Italia;0
Ambos Sexos;3300401007;Polonia;0
Ambos Sexos;3300401007;Portugal;2
Ambos Sexos;3300401007;Rumanía;8
Ambos Sexos;3300401007;Total Resto de Europa;5
Ambos Sexos;3300401007;Reino Unido;3
Ambos Sexos;3300401007;Rusia;0
Ambos Sexos;3300401007;Ucrania;2
Ambos Sexos;3300401007;Total África;14
Ambos Sexos;3300401007;Argelia;0
Ambos Sexos;3300401007;Marruecos;4
Ambos Sexos;3300401007;Nigeria;0
Ambos Sexos;3300401007;Senegal;9
Ambos Sexos;3300401007;Total América;34
Ambos Sexos;3300401007;Argentina;1
Ambos Sexos;3300401007;Bolivia;0
Ambos Sexos;3300401007;Brasil;3
Ambos Sexos;3300401007;Chile;0
Ambos Sexos;3300401007;Colombia;2
Ambos Sexos;3300401007;Cuba;1
Ambos Sexos;3300401007;Ecuador;0
Ambos Sexos;3300401007;Paraguay;0
Ambos Sexos;3300401007;Perú;7
Ambos Sexos;3300401007;República Dominicana;7
Ambos Sexos;3300401007;Uruguay;1
Ambos Sexos;3300401007;Venezuela;1
Ambos Sexos;3300401007;Total Asia;1
Ambos Sexos;3300401007;China;0
Ambos Sexos;3300401007;Pakistán;0
Ambos Sexos;3300401007;Oceanía y Apátridas;0
Ambos Sexos;3300401008;Total Población;811
Ambos Sexos;3300401008;Españoles;785
Ambos Sexos;3300401008;Total Extranjeros;26
Ambos Sexos;3300401008;Total Unión Europea;8
Ambos Sexos;3300401008;Alemania;0
Ambos Sexos;3300401008;Bulgaria;1
Ambos Sexos;3300401008;Francia;0
Ambos Sexos;3300401008;Italia;3
Ambos Sexos;3300401008;Polonia;0
Ambos Sexos;3300401008;Portugal;1
Ambos Sexos;3300401008;Rumanía;3
Ambos Sexos;3300401008;Total Resto de Europa;1
Ambos Sexos;3300401008;Reino Unido;0
Ambos Sexos;3300401008;Rusia;0
Ambos Sexos;3300401008;Ucrania;0
Ambos Sexos;3300401008;Total África;7
Ambos Sexos;3300401008;Argelia;0
Ambos Sexos;3300401008;Marruecos;2
Ambos Sexos;3300401008;Nigeria;0
Ambos Sexos;3300401008;Senegal;5
Ambos Sexos;3300401008;Total América;10
Ambos Sexos;3300401008;Argentina;0
Ambos Sexos;3300401008;Bolivia;0
Ambos Sexos;3300401008;Brasil;1
Ambos Sexos;3300401008;Chile;0
Ambos Sexos;3300401008;Colombia;0
Ambos Sexos;3300401008;Cuba;2
Ambos Sexos;3300401008;Ecuador;0
Ambos Sexos;3300401008;Paraguay;1
Ambos Sexos;3300401008;Perú;0
Ambos Sexos;3300401008;República Dominicana;1
Ambos Sexos;3300401008;Uruguay;0
Ambos Sexos;3300401008;Venezuela;2
Ambos Sexos;3300401008;Total Asia;0
Ambos Sexos;3300401008;China;0
Ambos Sexos;3300401008;Pakistán;0
Ambos Sexos;3300401008;Oceanía y Apátridas;0
Ambos Sexos;3300401009;Total Población;1.267
Ambos Sexos;3300401009;Españoles;1.172
Ambos Sexos;3300401009;Total Extranjeros;95
Ambos Sexos;3300401009;Total Unión Europea;25
Ambos Sexos;3300401009;Alemania;1
Ambos Sexos;3300401009;Bulgaria;1
Ambos Sexos;3300401009;Francia;1
Ambos Sexos;3300401009;Italia;1
Ambos Sexos;3300401009;Polonia;1
Ambos Sexos;3300401009;Portugal;2
Ambos Sexos;3300401009;Rumanía;18
Ambos Sexos;3300401009;Total Resto de Europa;1
Ambos Sexos;3300401009;Reino Unido;0
Ambos Sexos;3300401009;Rusia;0
Ambos Sexos;3300401009;Ucrania;1
Ambos Sexos;3300401009;Total África;16
Ambos Sexos;3300401009;Argelia;0
Ambos Sexos;3300401009;Marruecos;10
Ambos Sexos;3300401009;Nigeria;0
Ambos Sexos;3300401009;Senegal;6
Ambos Sexos;3300401009;Total América;50
Ambos Sexos;3300401009;Argentina;1
Ambos Sexos;3300401009;Bolivia;0
Ambos Sexos;3300401009;Brasil;8
Ambos Sexos;3300401009;Chile;0
Ambos Sexos;3300401009;Colombia;5
Ambos Sexos;3300401009;Cuba;2
Ambos Sexos;3300401009;Ecuador;0
Ambos Sexos;3300401009;Paraguay;2
Ambos Sexos;3300401009;Perú;14
Ambos Sexos;3300401009;República Dominicana;3
Ambos Sexos;3300401009;Uruguay;0
Ambos Sexos;3300401009;Venezuela;12
Ambos Sexos;3300401009;Total Asia;2
Ambos Sexos;3300401009;China;0
Ambos Sexos;3300401009;Pakistán;0
Ambos Sexos;3300401009;Oceanía y Apátridas;1
Ambos Sexos;3300401011;Total Población;606
Ambos Sexos;3300401011;Españoles;577
Ambos Sexos;3300401011;Total Extranjeros;29
Ambos Sexos;3300401011;Total Unión Europea;5
Ambos Sexos;3300401011;Alemania;0
Ambos Sexos;3300401011;Bulgaria;0
Ambos Sexos;3300401011;Francia;0
Ambos Sexos;3300401011;Italia;0
Ambos Sexos;3300401011;Polonia;0
Ambos Sexos;3300401011;Portugal;0
Ambos Sexos;3300401011;Rumanía;5
Ambos Sexos;3300401011;Total Resto de Europa;0
Ambos Sexos;3300401011;Reino Unido;0
Ambos Sexos;3300401011;Rusia;0
Ambos Sexos;3300401011;Ucrania;0
Ambos Sexos;3300401011;Total África;4
Ambos Sexos;3300401011;Argelia;3
Ambos Sexos;3300401011;Marruecos;0
Ambos Sexos;3300401011;Nigeria;0
Ambos Sexos;3300401011;Senegal;1
Ambos Sexos;3300401011;Total América;19
Ambos Sexos;3300401011;Argentina;0
Ambos Sexos;3300401011;Bolivia;0
Ambos Sexos;3300401011;Brasil;0
Ambos Sexos;3300401011;Chile;0
Ambos Sexos;3300401011;Colombia;5
Ambos Sexos;3300401011;Cuba;1
Ambos Sexos;3300401011;Ecuador;0
Ambos Sexos;3300401011;Paraguay;0
Ambos Sexos;3300401011;Perú;2
Ambos Sexos;3300401011;República Dominicana;6
Ambos Sexos;3300401011;Uruguay;0
Ambos Sexos;3300401011;Venezuela;4
Ambos Sexos;3300401011;Total Asia;1
Ambos Sexos;3300401011;China;0
Ambos Sexos;3300401011;Pakistán;0
Ambos Sexos;3300401011;Oceanía y Apátridas;0
Ambos Sexos;3300401012;Total Población;682
Ambos Sexos;3300401012;Españoles;611
Ambos Sexos;3300401012;Total Extranjeros;71
Ambos Sexos;3300401012;Total Unión Europea;10
Ambos Sexos;3300401012;Alemania;0
Ambos Sexos;3300401012;Bulgaria;0
Ambos Sexos;3300401012;Francia;0
Ambos Sexos;3300401012;Italia;0
Ambos Sexos;3300401012;Polonia;0
Ambos Sexos;3300401012;Portugal;0
Ambos Sexos;3300401012;Rumanía;10
Ambos Sexos;3300401012;Total Resto de Europa;0
Ambos Sexos;3300401012;Reino Unido;0
Ambos Sexos;3300401012;Rusia;0
Ambos Sexos;3300401012;Ucrania;0
Ambos Sexos;3300401012;Total África;19
Ambos Sexos;3300401012;Argelia;1
Ambos Sexos;3300401012;Marruecos;9
Ambos Sexos;3300401012;Nigeria;0
Ambos Sexos;3300401012;Senegal;4
Ambos Sexos;3300401012;Total América;41
Ambos Sexos;3300401012;Argentina;0
Ambos Sexos;3300401012;Bolivia;0
Ambos Sexos;3300401012;Brasil;8
Ambos Sexos;3300401012;Chile;0
Ambos Sexos;3300401012;Colombia;7
Ambos Sexos;3300401012;Cuba;7
Ambos Sexos;3300401012;Ecuador;0
Ambos Sexos;3300401012;Paraguay;1
Ambos Sexos;3300401012;Perú;2
Ambos Sexos;3300401012;República Dominicana;2
Ambos Sexos;3300401012;Uruguay;2
Ambos Sexos;3300401012;Venezuela;8
Ambos Sexos;3300401012;Total Asia;1
Ambos Sexos;3300401012;China;0
Ambos Sexos;3300401012;Pakistán;1
Ambos Sexos;3300401012;Oceanía y Apátridas;0
Ambos Sexos;3300401013;Total Población;966
Ambos Sexos;3300401013;Españoles;881
Ambos Sexos;3300401013;Total Extranjeros;85
Ambos Sexos;3300401013;Total Unión Europea;22
Ambos Sexos;3300401013;Alemania;0
Ambos Sexos;3300401013;Bulgaria;0
Ambos Sexos;3300401013;Francia;0
Ambos Sexos;3300401013;Italia;0
Ambos Sexos;3300401013;Polonia;0
Ambos Sexos;3300401013;Portugal;3
Ambos Sexos;3300401013;Rumanía;19
Ambos Sexos;3300401013;Total Resto de Europa;0
Ambos Sexos;3300401013;Reino Unido;0
Ambos Sexos;3300401013;Rusia;0
Ambos Sexos;3300401013;Ucrania;0
Ambos Sexos;3300401013;Total África;16
Ambos Sexos;3300401013;Argelia;0
Ambos Sexos;3300401013;Marruecos;12
Ambos Sexos;3300401013;Nigeria;1
Ambos Sexos;3300401013;Senegal;0
Ambos Sexos;3300401013;Total América;45
Ambos Sexos;3300401013;Argentina;1
Ambos Sexos;3300401013;Bolivia;0
Ambos Sexos;3300401013;Brasil;3
Ambos Sexos;3300401013;Chile;0
Ambos Sexos;3300401013;Colombia;9
Ambos Sexos;3300401013;Cuba;0
Ambos Sexos;3300401013;Ecuador;0
Ambos Sexos;3300401013;Paraguay;1
Ambos Sexos;3300401013;Perú;12
Ambos Sexos;3300401013;República Dominicana;14
Ambos Sexos;3300401013;Uruguay;0
Ambos Sexos;3300401013;Venezuela;4
Ambos Sexos;3300401013;Total Asia;2
Ambos Sexos;3300401013;China;0
Ambos Sexos;3300401013;Pakistán;2
Ambos Sexos;3300401013;Oceanía y Apátridas;0
Ambos Sexos;3300401014;Total Población;877
Ambos Sexos;3300401014;Españoles;801
Ambos Sexos;3300401014;Total Extranjeros;76
Ambos Sexos;3300401014;Total Unión Europea;24
Ambos Sexos;3300401014;Alemania;0
Ambos Sexos;3300401014;Bulgaria;0
Ambos Sexos;3300401014;Francia;0
Ambos Sexos;3300401014;Italia;0
Ambos Sexos;3300401014;Polonia;0
Ambos Sexos;3300401014;Portugal;0
Ambos Sexos;3300401014;Rumanía;21
Ambos Sexos;3300401014;Total Resto de Europa;2
Ambos Sexos;3300401014;Reino Unido;0
Ambos Sexos;3300401014;Rusia;0
Ambos Sexos;3300401014;Ucrania;2
Ambos Sexos;3300401014;Total África;20
Ambos Sexos;3300401014;Argelia;0
Ambos Sexos;3300401014;Marruecos;9
Ambos Sexos;3300401014;Nigeria;0
Ambos Sexos;3300401014;Senegal;10
Ambos Sexos;3300401014;Total América;29
Ambos Sexos;3300401014;Argentina;0
Ambos Sexos;3300401014;Bolivia;0
Ambos Sexos;3300401014;Brasil;2
Ambos Sexos;3300401014;Chile;0
Ambos Sexos;3300401014;Colombia;3
Ambos Sexos;3300401014;Cuba;5
Ambos Sexos;3300401014;Ecuador;0
Ambos Sexos;3300401014;Paraguay;7
Ambos Sexos;3300401014;Perú;1
Ambos Sexos;3300401014;República Dominicana;7
Ambos Sexos;3300401014;Uruguay;0
Ambos Sexos;3300401014;Venezuela;1
Ambos Sexos;3300401014;Total Asia;1
Ambos Sexos;3300401014;China;0
Ambos Sexos;3300401014;Pakistán;1
Ambos Sexos;3300401014;Oceanía y Apátridas;0
Ambos Sexos;3300401015;Total Población;707
Ambos Sexos;3300401015;Españoles;681
Ambos Sexos;3300401015;Total Extranjeros;26
Ambos Sexos;3300401015;Total Unión Europea;4
Ambos Sexos;3300401015;Alemania;1
Ambos Sexos;3300401015;Bulgaria;0
Ambos Sexos;3300401015;Francia;0
Ambos Sexos;3300401015;Italia;0
Ambos Sexos;3300401015;Polonia;0
Ambos Sexos;3300401015;Portugal;0
Ambos Sexos;3300401015;Rumanía;3
Ambos Sexos;3300401015;Total Resto de Europa;2
Ambos Sexos;3300401015;Reino Unido;0
Ambos Sexos;3300401015;Rusia;0
Ambos Sexos;3300401015;Ucrania;2
Ambos Sexos;3300401015;Total África;11
Ambos Sexos;3300401015;Argelia;0
Ambos Sexos;3300401015;Marruecos;4
Ambos Sexos;3300401015;Nigeria;0
Ambos Sexos;3300401015;Senegal;6
Ambos Sexos;3300401015;Total América;9
Ambos Sexos;3300401015;Argentina;0
Ambos Sexos;3300401015;Bolivia;0
Ambos Sexos;3300401015;Brasil;1
Ambos Sexos;3300401015;Chile;0
Ambos Sexos;3300401015;Colombia;0
Ambos Sexos;3300401015;Cuba;1
Ambos Sexos;3300401015;Ecuador;0
Ambos Sexos;3300401015;Paraguay;0
Ambos Sexos;3300401015;Perú;0
Ambos Sexos;3300401015;República Dominicana;3
Ambos Sexos;3300401015;Uruguay;0
Ambos Sexos;3300401015;Venezuela;4
Ambos Sexos;3300401015;Total Asia;0
Ambos Sexos;3300401015;China;0
Ambos Sexos;3300401015;Pakistán;0
Ambos Sexos;3300401015;Oceanía y Apátridas;0
Ambos Sexos;3300401016;Total Población;669
Ambos Sexos;3300401016;Españoles;644
Ambos Sexos;3300401016;Total Extranjeros;25
Ambos Sexos;3300401016;Total Unión Europea;6
Ambos Sexos;3300401016;Alemania;0
Ambos Sexos;3300401016;Bulgaria;0
Ambos Sexos;3300401016;Francia;1
Ambos Sexos;3300401016;Italia;2
Ambos Sexos;3300401016;Polonia;2
Ambos Sexos;3300401016;Portugal;0
Ambos Sexos;3300401016;Rumanía;1
Ambos Sexos;3300401016;Total Resto de Europa;3
Ambos Sexos;3300401016;Reino Unido;2
Ambos Sexos;3300401016;Rusia;1
Ambos Sexos;3300401016;Ucrania;0
Ambos Sexos;3300401016;Total África;6
Ambos Sexos;3300401016;Argelia;0
Ambos Sexos;3300401016;Marruecos;4
Ambos Sexos;3300401016;Nigeria;0
Ambos Sexos;3300401016;Senegal;1
Ambos Sexos;3300401016;Total América;10
Ambos Sexos;3300401016;Argentina;1
Ambos Sexos;3300401016;Bolivia;0
Ambos Sexos;3300401016;Brasil;2
Ambos Sexos;3300401016;Chile;1
Ambos Sexos;3300401016;Colombia;3
Ambos Sexos;3300401016;Cuba;0
Ambos Sexos;3300401016;Ecuador;0
Ambos Sexos;3300401016;Paraguay;0
Ambos Sexos;3300401016;Perú;0
Ambos Sexos;3300401016;República Dominicana;3
Ambos Sexos;3300401016;Uruguay;0
Ambos Sexos;3300401016;Venezuela;0
Ambos Sexos;3300401016;Total Asia;0
Ambos Sexos;3300401016;China;0
Ambos Sexos;3300401016;Pakistán;0
Ambos Sexos;3300401016;Oceanía y Apátridas;0
Ambos Sexos;3300401017;Total Población;913
Ambos Sexos;3300401017;Españoles;892
Ambos Sexos;3300401017;Total Extranjeros;21
Ambos Sexos;3300401017;Total Unión Europea;8
Ambos Sexos;3300401017;Alemania;0
Ambos Sexos;3300401017;Bulgaria;0
Ambos Sexos;3300401017;Francia;1
Ambos Sexos;3300401017;Italia;1
Ambos Sexos;3300401017;Polonia;0
Ambos Sexos;3300401017;Portugal;2
Ambos Sexos;3300401017;Rumanía;1
Ambos Sexos;3300401017;Total Resto de Europa;2
Ambos Sexos;3300401017;Reino Unido;1
Ambos Sexos;3300401017;Rusia;0
Ambos Sexos;3300401017;Ucrania;1
Ambos Sexos;3300401017;Total África;1
Ambos Sexos;3300401017;Argelia;0
Ambos Sexos;3300401017;Marruecos;0
Ambos Sexos;3300401017;Nigeria;0
Ambos Sexos;3300401017;Senegal;1
Ambos Sexos;3300401017;Total América;10
Ambos Sexos;3300401017;Argentina;0
Ambos Sexos;3300401017;Bolivia;0
Ambos Sexos;3300401017;Brasil;2
Ambos Sexos;3300401017;Chile;0
Ambos Sexos;3300401017;Colombia;1
Ambos Sexos;3300401017;Cuba;3
Ambos Sexos;3300401017;Ecuador;0
Ambos Sexos;3300401017;Paraguay;0
Ambos Sexos;3300401017;Perú;1
Ambos Sexos;3300401017;República Dominicana;1
Ambos Sexos;3300401017;Uruguay;0
Ambos Sexos;3300401017;Venezuela;0
Ambos Sexos;3300401017;Total Asia;0
Ambos Sexos;3300401017;China;0
Ambos Sexos;3300401017;Pakistán;0
Ambos Sexos;3300401017;Oceanía y Apátridas;0
Ambos Sexos;3300401018;Total Población;1.053
Ambos Sexos;3300401018;Españoles;1.019
Ambos Sexos;3300401018;Total Extranjeros;34
Ambos Sexos;3300401018;Total Unión Europea;6
Ambos Sexos;3300401018;Alemania;0
Ambos Sexos;3300401018;Bulgaria;1
Ambos Sexos;3300401018;Francia;0
Ambos Sexos;3300401018;Italia;1
Ambos Sexos;3300401018;Polonia;0
Ambos Sexos;3300401018;Portugal;2
Ambos Sexos;3300401018;Rumanía;1
Ambos Sexos;3300401018;Total Resto de Europa;0
Ambos Sexos;3300401018;Reino Unido;0
Ambos Sexos;3300401018;Rusia;0
Ambos Sexos;3300401018;Ucrania;0
Ambos Sexos;3300401018;Total África;11
Ambos Sexos;3300401018;Argelia;5
Ambos Sexos;3300401018;Marruecos;2
Ambos Sexos;3300401018;Nigeria;0
Ambos Sexos;3300401018;Senegal;3
Ambos Sexos;3300401018;Total América;12
Ambos Sexos;3300401018;Argentina;0
Ambos Sexos;3300401018;Bolivia;0
Ambos Sexos;3300401018;Brasil;2
Ambos Sexos;3300401018;Chile;0
Ambos Sexos;3300401018;Colombia;1
Ambos Sexos;3300401018;Cuba;0
Ambos Sexos;3300401018;Ecuador;0
Ambos Sexos;3300401018;Paraguay;0
Ambos Sexos;3300401018;Perú;0
Ambos Sexos;3300401018;República Dominicana;2
Ambos Sexos;3300401018;Uruguay;0
Ambos Sexos;3300401018;Venezuela;6
Ambos Sexos;3300401018;Total Asia;5
Ambos Sexos;3300401018;China;5
Ambos Sexos;3300401018;Pakistán;0
Ambos Sexos;3300401018;Oceanía y Apátridas;0
Ambos Sexos;3300401019;Total Población;838
Ambos Sexos;3300401019;Españoles;759
Ambos Sexos;3300401019;Total Extranjeros;79
Ambos Sexos;3300401019;Total Unión Europea;6
Ambos Sexos;3300401019;Alemania;0
Ambos Sexos;3300401019;Bulgaria;0
Ambos Sexos;3300401019;Francia;0
Ambos Sexos;3300401019;Italia;1
Ambos Sexos;3300401019;Polonia;0
Ambos Sexos;3300401019;Portugal;2
Ambos Sexos;3300401019;Rumanía;3
Ambos Sexos;3300401019;Total Resto de Europa;0
Ambos Sexos;3300401019;Reino Unido;0
Ambos Sexos;3300401019;Rusia;0
Ambos Sexos;3300401019;Ucrania;0
Ambos Sexos;3300401019;Total África;21
Ambos Sexos;3300401019;Argelia;0
Ambos Sexos;3300401019;Marruecos;17
Ambos Sexos;3300401019;Nigeria;0
Ambos Sexos;3300401019;Senegal;4
Ambos Sexos;3300401019;Total América;45
Ambos Sexos;3300401019;Argentina;0
Ambos Sexos;3300401019;Bolivia;0
Ambos Sexos;3300401019;Brasil;14
Ambos Sexos;3300401019;Chile;0
Ambos Sexos;3300401019;Colombia;12
Ambos Sexos;3300401019;Cuba;0
Ambos Sexos;3300401019;Ecuador;0
Ambos Sexos;3300401019;Paraguay;4
Ambos Sexos;3300401019;Perú;2
Ambos Sexos;3300401019;República Dominicana;2
Ambos Sexos;3300401019;Uruguay;0
Ambos Sexos;3300401019;Venezuela;4
Ambos Sexos;3300401019;Total Asia;7
Ambos Sexos;3300401019;China;0
Ambos Sexos;3300401019;Pakistán;0
Ambos Sexos;3300401019;Oceanía y Apátridas;0
Ambos Sexos;3300401020;Total Población;649
Ambos Sexos;3300401020;Españoles;573
Ambos Sexos;3300401020;Total Extranjeros;76
Ambos Sexos;3300401020;Total Unión Europea;13
Ambos Sexos;3300401020;Alemania;0
Ambos Sexos;3300401020;Bulgaria;0
Ambos Sexos;3300401020;Francia;0
Ambos Sexos;3300401020;Italia;1
Ambos Sexos;3300401020;Polonia;1
Ambos Sexos;3300401020;Portugal;2
Ambos Sexos;3300401020;Rumanía;7
Ambos Sexos;3300401020;Total Resto de Europa;4
Ambos Sexos;3300401020;Reino Unido;4
Ambos Sexos;3300401020;Rusia;0
Ambos Sexos;3300401020;Ucrania;0
Ambos Sexos;3300401020;Total África;12
Ambos Sexos;3300401020;Argelia;1
Ambos Sexos;3300401020;Marruecos;3
Ambos Sexos;3300401020;Nigeria;1
Ambos Sexos;3300401020;Senegal;7
Ambos Sexos;3300401020;Total América;46
Ambos Sexos;3300401020;Argentina;0
Ambos Sexos;3300401020;Bolivia;0
Ambos Sexos;3300401020;Brasil;12
Ambos Sexos;3300401020;Chile;0
Ambos Sexos;3300401020;Colombia;14
Ambos Sexos;3300401020;Cuba;1
Ambos Sexos;3300401020;Ecuador;3
Ambos Sexos;3300401020;Paraguay;0
Ambos Sexos;3300401020;Perú;1
Ambos Sexos;3300401020;República Dominicana;0
Ambos Sexos;3300401020;Uruguay;5
Ambos Sexos;3300401020;Venezuela;5
Ambos Sexos;3300401020;Total Asia;1
Ambos Sexos;3300401020;China;0
Ambos Sexos;3300401020;Pakistán;0
Ambos Sexos;3300401020;Oceanía y Apátridas;0
Ambos Sexos;3300401021;Total Población;1.411
Ambos Sexos;3300401021;Españoles;1.373
Ambos Sexos;3300401021;Total Extranjeros;38
Ambos Sexos;3300401021;Total Unión Europea;14
Ambos Sexos;3300401021;Alemania;0
Ambos Sexos;3300401021;Bulgaria;0
Ambos Sexos;3300401021;Francia;1
Ambos Sexos;3300401021;Italia;1
Ambos Sexos;3300401021;Polonia;4
Ambos Sexos;3300401021;Portugal;0
Ambos Sexos;3300401021;Rumanía;6
Ambos Sexos;3300401021;Total Resto de Europa;0
Ambos Sexos;3300401021;Reino Unido;0
Ambos Sexos;3300401021;Rusia;0
Ambos Sexos;3300401021;Ucrania;0
Ambos Sexos;3300401021;Total África;0
Ambos Sexos;3300401021;Argelia;0
Ambos Sexos;3300401021;Marruecos;0
Ambos Sexos;3300401021;Nigeria;0
Ambos Sexos;3300401021;Senegal;0
Ambos Sexos;3300401021;Total América;15
Ambos Sexos;3300401021;Argentina;0
Ambos Sexos;3300401021;Bolivia;0
Ambos Sexos;3300401021;Brasil;2
Ambos Sexos;3300401021;Chile;0
Ambos Sexos;3300401021;Colombia;0
Ambos Sexos;3300401021;Cuba;0
Ambos Sexos;3300401021;Ecuador;0
Ambos Sexos;3300401021;Paraguay;2
Ambos Sexos;3300401021;Perú;1
Ambos Sexos;3300401021;República Dominicana;2
Ambos Sexos;3300401021;Uruguay;0
Ambos Sexos;3300401021;Venezuela;3
Ambos Sexos;3300401021;Total Asia;9
Ambos Sexos;3300401021;China;5
Ambos Sexos;3300401021;Pakistán;0
Ambos Sexos;3300401021;Oceanía y Apátridas;0
Ambos Sexos;3300401022;Total Población;640
Ambos Sexos;3300401022;Españoles;621
Ambos Sexos;3300401022;Total Extranjeros;19
Ambos Sexos;3300401022;Total Unión Europea;4
Ambos Sexos;3300401022;Alemania;1
Ambos Sexos;3300401022;Bulgaria;0
Ambos Sexos;3300401022;Francia;0
Ambos Sexos;3300401022;Italia;0
Ambos Sexos;3300401022;Polonia;0
Ambos Sexos;3300401022;Portugal;2
Ambos Sexos;3300401022;Rumanía;1
Ambos Sexos;3300401022;Total Resto de Europa;0
Ambos Sexos;3300401022;Reino Unido;0
Ambos Sexos;3300401022;Rusia;0
Ambos Sexos;3300401022;Ucrania;0
Ambos Sexos;3300401022;Total África;9
Ambos Sexos;3300401022;Argelia;0
Ambos Sexos;3300401022;Marruecos;4
Ambos Sexos;3300401022;Nigeria;0
Ambos Sexos;3300401022;Senegal;5
Ambos Sexos;3300401022;Total América;6
Ambos Sexos;3300401022;Argentina;0
Ambos Sexos;3300401022;Bolivia;0
Ambos Sexos;3300401022;Brasil;4
Ambos Sexos;3300401022;Chile;0
Ambos Sexos;3300401022;Colombia;0
Ambos Sexos;3300401022;Cuba;0
Ambos Sexos;3300401022;Ecuador;2
Ambos Sexos;3300401022;Paraguay;0
Ambos Sexos;3300401022;Perú;0
Ambos Sexos;3300401022;República Dominicana;0
Ambos Sexos;3300401022;Uruguay;0
Ambos Sexos;3300401022;Venezuela;0
Ambos Sexos;3300401022;Total Asia;0
Ambos Sexos;3300401022;China;0
Ambos Sexos;3300401022;Pakistán;0
Ambos Sexos;3300401022;Oceanía y Apátridas;0
